Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NUP42,3.930200664750188,-0.03917162877308364,0.04500641681828524,-0.8703565300752617,0.38410559471119265,0.5074162468878486
GPNMB,6.78268915630867,-0.2998686097231538,0.034384349500955896,-8.72107845794254,2.755644026568899e-18,3.036485996444936e-17
MALSU1,4.099097844577385,0.010974567051233997,0.044139414913866776,0.24863417588678194,0.8036437699316559,0.8717730209143475
IGF2BP3,0.9423601989788877,-0.9427771120373075,0.09600762766102795,-9.819814685620086,9.251345435247682e-23,1.3039297896923897e-21
TRA2A,4.906005321677222,0.07317093142610578,0.04036903017062089,1.8125511342939549,0.06990108043700209,0.12241617630613151
CCDC126,1.5831095496856615,0.07894164535393823,0.07097078317026526,1.1123118814195718,0.2660040770903712,0.37574096290450504
FAM221A,2.1432915102512444,0.42064761995228306,0.061808408729616064,6.8056697882714765,1.0058017687620088e-11,7.081934656798935e-11
STK31,0.26710533662755137,0.5051737943320971,0.18269837125661736,2.765070048832193,0.005691057332278135,0.01329339159140081
NPY,0.17318448710808873,-0.2174467254568484,0.4534633615319005,-0.47952435390207676,0.6315656469513571,0.7413131200281503
GSDME,1.9118943989139963,-0.3796580423257813,0.06484681245822622,-5.854690892792207,4.778980145321708e-09,2.640239030903042e-08
OSBPL3,1.8192565356488173,0.06225252532549451,0.06613192343557786,0.9413384957136102,0.3465314211617573,0.4663843938943952
CYCS,7.574284944982977,-0.07783065680014808,0.032472719221711924,-2.396801335568748,0.016538888097044204,0.034504207102225085
C7orf31,0.948217158463838,-0.11712019728177289,0.09130380372421021,-1.2827526620418026,0.1995787435341111,0.29707230512191907
NPVF,0.0018246841768499368,0.009611654531952701,2.894375625446524,0.0033208041304140967,0.9973503865247679,
NFE2L3,3.6319545364279313,-0.003793143610399827,0.04683477791791051,-0.0809898921064224,0.935449991027975,0.9604907173652439
HNRNPA2B1,7.8534289034397915,-0.01661295196120152,0.031863664852804265,-0.5213760575861518,0.6021048269217671,0.7162833231213757
CBX3,7.232769348523235,0.003644927642739343,0.0332315732935727,0.10968266866390904,0.9126610458794134,0.945650208973331
SNX10,2.057592329508103,0.12406483082936474,0.06243269055225773,1.987177386268807,0.04690274291074563,0.08659216001514006
SKAP2,1.3672885451834544,0.35175579347516195,0.07703428321900582,4.566224008019032,4.965881019128004e-06,1.961754370234236e-05
HOXA1,2.6501214135390394,-1.064049828443861,0.05797554285749602,-18.353425875792095,3.0993942850003714e-75,3.328749462090399e-73
HOXA2,2.2466471821920204,-0.04843681940545043,0.05946002594390003,-0.8146114744576485,0.4152947402871645,0.5394512072030048
HOXA3,1.040069266992982,-0.4548470472955783,0.08799794868934384,-5.168836933930237,2.355553097135002e-07,1.0857785520699537e-06
HOXA4,2.176890469073063,-0.591184026279211,0.06145541741389673,-9.619721924556131,6.600936964640823e-22,8.973932025347145e-21
HOXA5,4.153622539318853,0.05132579796689975,0.043832875291362004,1.17094298801371,0.24162169424481272,0.346896488217087
